Date,Campaign,Ad,Site (DCM),Placement,Ad Type,Creative,Click-through URL,Clicks,Impressions,Click Rate
02/08/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1235,0.08
09/07/2017,USM_FY18,300x250 Default Web Ad,Pandora,USMFY18_Pandora_300x250_Danica,Default,USM-FY18_Nate_300x250_static,(not set),1,1236,0.08
05/06/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-B,(not set),1,1239,0.08
05/10/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1239,0.08
04/19/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),1,1240,0.08
05/10/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),1,1242,0.08
02/12/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),1,1243,0.08
02/12/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),1,1244,0.08
02/14/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),1,1244,0.08
12/09/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1245,0.08
04/27/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),1,1245,0.08
09/17/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),1,1246,0.08
11/15/2017,USM_FY18,728x90_SJ_Nate,Sunjournal.com,USMFY18_SJ_728x90,Standard,Nate_728x90,(not set),1,1246,0.08
12/20/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,1246,0.08
03/26/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-A,(not set),1,1246,0.08
12/17/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1247,0.08
10/23/2017,USM_FY18,728x90_SJ_Lauren,Sunjournal.com,USMFY18_SJ_728x90,Standard,Lauren_728x90,(not set),1,1248,0.08
04/26/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),1,1248,0.08
01/30/2018,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,1249,0.08
04/01/2018,USM_FY18_VMEA,300x250_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x250_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x250_B,(not set),1,1249,0.08
05/20/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-A,(not set),1,1249,0.08
04/21/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-A,(not set),1,1250,0.08
05/19/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),1,1251,0.08
12/15/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1252,0.08
12/12/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,1253,0.08
04/19/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1254,0.08
01/25/2018,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,1255,0.08
04/13/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1255,0.08
05/10/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1255,0.08
04/01/2018,USM_FY18_VMEA,300x250_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x250_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x250_A,(not set),1,1256,0.08
01/25/2018,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1258,0.08
05/20/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),1,1258,0.08
11/06/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,1259,0.08
03/01/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),1,1259,0.08
04/25/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1260,0.08
10/02/2017,USM_FY18,300x600_DBM_Lauren,doubleclick.com/bidmanager,USMFY18_DBM_300x600,Standard,Lauren_300x600,(not set),1,1261,0.08
11/06/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,1262,0.08
05/07/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1262,0.08
02/14/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),1,1263,0.08
04/20/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),1,1264,0.08
05/13/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_B,(not set),1,1264,0.08
02/12/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),1,1265,0.08
02/13/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_A,(not set),1,1265,0.08
01/19/2018,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1268,0.08
01/18/2018,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,1269,0.08
09/02/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1271,0.08
12/24/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,1272,0.08
05/07/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1272,0.08
09/11/2017,USM_FY18,970x90_BDN_Nate,Bangor Daily News,USMFY18_BDN_970x90,Standard,Nate_970x90,(not set),1,1275,0.08
04/02/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),1,1275,0.08
11/18/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),1,1276,0.08
05/10/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),1,1276,0.08
05/13/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_B,(not set),1,1277,0.08
11/15/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),1,1278,0.08
04/27/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1279,0.08
04/02/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),1,1282,0.08
04/13/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),1,1282,0.08
02/08/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),1,1285,0.08
02/08/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1286,0.08
02/15/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1286,0.08
04/21/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-B,(not set),1,1287,0.08
02/13/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),1,1288,0.08
04/26/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1288,0.08
04/26/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),1,1292,0.08
05/13/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_B,(not set),1,1294,0.08
04/12/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),1,1296,0.08
04/26/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),1,1297,0.08
05/13/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),1,1297,0.08
03/14/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),1,1298,0.08
02/28/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),1,1300,0.08
09/18/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),1,1301,0.08
05/13/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-B,(not set),1,1303,0.08
02/08/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),1,1306,0.08
05/05/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),1,1307,0.08
09/08/2017,USM_FY18,970x90_BDN_Nate,Bangor Daily News,USMFY18_BDN_970x90,Standard,Nate_970x90,(not set),1,1310,0.08
10/25/2017,USM_FY18,300x600_DBM_Lauren,doubleclick.com/bidmanager,USMFY18_DBM_300x600,Standard,Lauren_300x600,(not set),1,1310,0.08
12/14/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1313,0.08
02/13/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),1,1314,0.08
02/13/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_B,(not set),1,1314,0.08
05/12/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_B,(not set),1,1316,0.08
04/22/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),1,1317,0.08
01/30/2018,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1318,0.08
04/04/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1319,0.08
08/30/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1322,0.08
12/24/2017,USM_FY18,160x600_DBM_Lauren,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Lauren_160x600,(not set),1,1322,0.08
05/17/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),1,1323,0.08
02/16/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1325,0.08
03/01/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),1,1326,0.08
12/30/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,1327,0.08
10/16/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),1,1328,0.08
08/20/2017,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),1,1329,0.08
05/11/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),1,1329,0.08
05/17/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),1,1331,0.08
05/13/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),1,1332,0.08
03/14/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),1,1333,0.08
10/27/2017,USM_FY18,970x90_MaineToday_Nate,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_970x90,Standard,Nate_970x90,(not set),2,2361,0.08
10/12/2017,USM_FY18,160x600_DBM_Nate,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Nate_160x600,(not set),2,2365,0.08
10/06/2017,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2366,0.08
05/16/2018,USM_FY18,300x250_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Danica-B,(not set),2,2366,0.08
04/08/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2368,0.08
09/19/2017,USM_FY18,970x90_MaineToday_Nate,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_970x90,Standard,Nate_970x90,(not set),2,2369,0.08
02/09/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-B,(not set),2,2370,0.08
05/17/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2375,0.08
05/14/2018,USM_FY18,300x250_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Kusow-B,(not set),2,2379,0.08
05/01/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2382,0.08
04/22/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-B,(not set),2,2387,0.08
09/16/2017,USM_FY18,160x600_DBM_Lauren,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Lauren_160x600,(not set),2,2389,0.08
05/02/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-B,(not set),2,2389,0.08
05/15/2018,USM_FY18,300x250_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Danica-A,(not set),2,2389,0.08
01/23/2018,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2395,0.08
02/15/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-A,(not set),2,2400,0.08
02/15/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-B,(not set),2,2405,0.08
10/06/2017,USM_FY18,160x600_DBM_Nate,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Nate_160x600,(not set),2,2408,0.08
04/21/2018,USM_FY18,300x250_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Kusow-A,(not set),2,2408,0.08
12/16/2017,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2409,0.08
03/04/2018,USM_FY18,300x250_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Kusow-B,(not set),2,2409,0.08
04/30/2018,USM_FY18,300x250_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Kusow-B,(not set),2,2409,0.08
08/29/2017,USM_FY18,728x90_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,Veronica_728x90,(not set),2,2412,0.08
03/26/2018,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,2419,0.08
04/27/2018,USM_FY18,300x250_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Danica-B,(not set),2,2420,0.08
05/16/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2428,0.08
04/15/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-B,(not set),2,2434,0.08
01/03/2018,USM_FY18,160x600_DBM_Nate,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Nate_160x600,(not set),2,2436,0.08
10/11/2017,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2440,0.08
05/01/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-B,(not set),2,2442,0.08
01/15/2018,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2448,0.08
09/23/2017,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2455,0.08
02/08/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-B,(not set),2,2459,0.08
02/01/2018,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2460,0.08
10/05/2017,USM_FY18,160x600_DBM_Nate,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Nate_160x600,(not set),2,2462,0.08
04/08/2018,USM_FY18,300x250_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Kusow-A,(not set),2,2463,0.08
04/14/2018,USM_FY18_VMEA,300x250_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x250_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x250_B,(not set),2,2465,0.08
10/04/2017,USM_FY18,160x600_DBM_Nate,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Nate_160x600,(not set),2,2466,0.08
05/09/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2466,0.08
04/15/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2469,0.08
05/09/2018,USM_FY18,300x250_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Danica-B,(not set),2,2469,0.08
04/19/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2482,0.08
01/17/2018,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2484,0.08
03/11/2018,USM_FY18,300x250_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Danica-B,(not set),2,2484,0.08
11/21/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),2,2485,0.08
03/04/2018,USM_FY18,300x250_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Danica-B,(not set),2,2498,0.08
04/24/2018,USM_FY18,300x250_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Danica-A,(not set),2,2502,0.08
04/25/2018,USM_FY18,300x250_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Elliot-A,(not set),2,2506,0.08
04/26/2018,USM_FY18,300x250_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_300x250,Standard,300x250_USM-Refresh_Kusow-B,(not set),2,2508,0.08
10/17/2017,USM_FY18,160x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Veronica_160x600,(not set),2,2509,0.08
12/22/2017,USM_FY18,160x600_DBM_Lauren,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Lauren_160x600,(not set),2,2510,0.08
02/25/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),2,2514,0.08
02/02/2018,USM_FY18,160x600_DBM_Nate,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Nate_160x600,(not set),2,2515,0.08
02/05/2018,USM_FY18,160x600_DBM_Lauren,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Lauren_160x600,(not set),2,2518,0.08
04/03/2018,USM_Spring_FY18,300x600 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_300x600,Default,USM-FY18_SpringTravel_300x600,(not set),2,2518,0.08
10/09/2017,USM_FY18,160x600_DBM_Lauren,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,Lauren_160x600,(not set),2,2521,0.08
04/11/2018,USM_FY18_VMEA,300x250_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x250_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x250_A,(not set),2,2521,0.08
